#,Player,Pos,Team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,AVG,TTL,,,,
404,James Winchester,TE,KC,-,0,,,,,,,,,,,,,,,,,0,0,James Winchester,TE:KC,0,0
404,Marcus Mariota,QB,WAS,0,-,,,,,,,,,,,,,,,,,0,0,Marcus Mariota,,0,0
404,Jordan Mims,RB,TEN,-,0,,,,,,,,,,,,,,,,,0,0,Jordan Mims,,0,0
404,David Moore,WR,CAR,0,0,,,,,,,,,,,,,,,,,0,0,David Moore,,0,0
404,Kene Nwangwu,RB,NYJ,0,-,,,,,,,,,,,,,,,,,0,0,Kene Nwangwu,,0,0
404,Devin Duvernay,WR,CHI,0,0,,,,,,,,,,,,,,,,,0,0,Devin Duvernay,,0,0
404,Beaux Collins,WR,NYG,0,0,,,,,,,,,,,,,,,,,0,0,Beaux Collins,WR:NYG,0,0
404,Teagan Quitoriano,TE,ATL,0,0,,,,,,,,,,,,,,,,,0,0,Teagan Quitoriano,,0,0
404,John Metchie III,WR,PHI,0,0,,,,,,,,,,,,,,,,,0,0,John Metchie III,,0,0
404,Drew Ogletree,TE,IND,0,0,,,,,,,,,,,,,,,,,0,0,Drew Ogletree,,0,0
404,Ko Kieft,TE,TB,0,0,,,,,,,,,,,,,,,,,0,0,Ko Kieft,,0,0
404,Zaire Mitchell-Paden,TE,BAL,0,0,,,,,,,,,,,,,,,,,0,0,Zaire Mitchell-Paden,,0,0
404,Luke Schoonmaker,TE,DAL,0,0,,,,,,,,,,,,,,,,,0,0,Luke Schoonmaker,,0,0
404,Payne Durham,TE,TB,0,0,,,,,,,,,,,,,,,,,0,0,Payne Durham,,0,0
404,Blake Whiteheart,TE,CLE,0,0,,,,,,,,,,,,,,,,,0,0,Blake Whiteheart,,0,0
404,Patrick Murtagh,TE,DEN,0,-,,,,,,,,,,,,,,,,,0,0,Patrick Murtagh,,0,0
404,Brady Russell,TE,SEA,0,0,,,,,,,,,,,,,,,,,0,0,Brady Russell,,0,0
404,Cody White,WR,SEA,0,-,,,,,,,,,,,,,,,,,0,0,Cody White,,0,0
404,Travis Vokolek,TE,ARI,0,0,,,,,,,,,,,,,,,,,0,0,Travis Vokolek,,0,0
404,Gunner Olszewski,WR,NYG,0,0,,,,,,,,,,,,,,,,,0,0,Gunner Olszewski,WR:NYG,0,0
404,Hassan Haskins,RB,LAC,0,0,,,,,,,,,,,,,,,,,0,0,Hassan Haskins,,0,0
404,Alex Bachman,WR,LV,0,0,,,,,,,,,,,,,,,,,0,0,Alex Bachman,,0,0
404,Jack Westover,TE,NE,0,0,,,,,,,,,,,,,,,,,0,0,Jack Westover,,0,0
404,Scotty Miller,WR,PIT,0,0,,,,,,,,,,,,,,,,,0,0,Scotty Miller,,0,0
404,Colson Yankoff,TE,WAS,0,0,,,,,,,,,,,,,,,,,0,0,Colson Yankoff,,0,0
404,David Martin-Robinson,TE,TEN,0,-,,,,,,,,,,,,,,,,,0,0,David Martin-Robinson,,0,0
404,David Sills V,WR,ATL,0,0,,,,,,,,,,,,,,,,,0,0,David Sills V,,0,0
404,Robbie Ouzts,TE,SEA,0,0,,,,,,,,,,,,,,,,,0,0,Robbie Ouzts,,0,0
404,Ben Yurosek,TE,MIN,0,0,,,,,,,,,,,,,,,,,0,0,Ben Yurosek,,0,0
404,DeAndre Carter,WR,CLE,0,0,,,,,,,,,,,,,,,,,0,0,DeAndre Carter,,0,0
404,KhaDarel Hodge,WR,ATL,0,0,,,,,,,,,,,,,,,,,0,0,KhaDarel Hodge,,0,0
404,Russell Gage Jr.,WR,SF,0,-,,,,,,,,,,,,,,,,,0,0,Russell Gage Jr.,,0,0
404,Tim Patrick,WR,JAC,0,0,,,,,,,,,,,,,,,,,0,0,Tim Patrick,,0,0
404,Jamal Agnew,WR,ATL,0,-,,,,,,,,,,,,,,,,,0,0,Jamal Agnew,,0,0
404,Shane Zylstra,TE,DET,0,-,,,,,,,,,,,,,,,,,0,0,Shane Zylstra,,0,0
404,Jack Stoll,TE,NO,0,0,,,,,,,,,,,,,,,,,0,0,Jack Stoll,,0,0
404,Xavier Worthy,WR,KC,0,-,,,,,,,,,,,,,,,,,0,0,Xavier Worthy,WR:KC,0,0
404,Moliki Matavao,TE,NO,0,0,,,,,,,,,,,,,,,,,0,0,Moliki Matavao,,0,0
404,Tyrell Shavers,WR,BUF,0,0,,,,,,,,,,,,,,,,,0,0,Tyrell Shavers,,0,0
404,Jason Brownlee,WR,KC,0,0,,,,,,,,,,,,,,,,,0,0,Jason Brownlee,WR:KC,0,0
404,Emari Demercado,RB,ARI,0,0,,,,,,,,,,,,,,,,,0,0,Emari Demercado,,0,0
404,Jacob Saylors,RB,DET,0,0,,,,,,,,,,,,,,,,,0,0,Jacob Saylors,,0,0
404,Hunter Luepke,RB,DAL,0,0,,,,,,,,,,,,,,,,,0,0,Hunter Luepke,,0,0
404,Charlie Jones,WR,CIN,0,0,,,,,,,,,,,,,,,,,0,0,Charlie Jones,,0,0
404,Marquez Valdes-Scantling,WR,SF,0,0,,,,,,,,,,,,,,,,,0,0,Marquez Valdes-Scantling,,0,0
404,Tahj Brooks,RB,CIN,0,0,,,,,,,,,,,,,,,,,0,0,Tahj Brooks,,0,0
404,Isaac Guerendo,RB,SF,0,0,,,,,,,,,,,,,,,,,0,0,Isaac Guerendo,,0,0
404,KeAndre Lambert-Smith,WR,LAC,0,0,,,,,,,,,,,,,,,,,0,0,KeAndre Lambert-Smith,,0,0
404,Chris Manhertz,TE,NYG,0,0,,,,,,,,,,,,,,,,,0,0,Chris Manhertz,TE:NYG,0,0
404,Velus Jones Jr.,WR,NO,0,-,,,,,,,,,,,,,,,,,0,0,Velus Jones Jr.,,0,0
404,Robert Tonyan,TE,KC,0,0,,,,,,,,,,,,,,,,,0,0,Robert Tonyan,TE:KC,0,0
404,Justin Shorter,WR,LV,0,-,,,,,,,,,,,,,,,,,0,0,Justin Shorter,,0,0
404,Bo Melton,WR,GB,0,-,,,,,,,,,,,,,,,,,0,0,Bo Melton,,0,0
404,Skyy Moore,WR,SF,0,0,,,,,,,,,,,,,,,,,0,0,Skyy Moore,,0,0
404,Andrew Beck,TE,NYJ,0,0,,,,,,,,,,,,,,,,,0,0,Andrew Beck,,0,0
404,John Bates,TE,WAS,0,0,,,,,,,,,,,,,,,,,0,0,John Bates,,0,0
404,Charlie Kolar,TE,BAL,0,0,,,,,,,,,,,,,,,,,0,0,Charlie Kolar,,0,0
404,Charlie Woerner,TE,ATL,0,0,,,,,,,,,,,,,,,,,0,0,Charlie Woerner,,0,0
404,Eric Saubert,TE,SEA,0,0,,,,,,,,,,,,,,,,,0,0,Eric Saubert,,0,0
404,Ryan Flournoy,WR,DAL,-,0,,,,,,,,,,,,,,,,,0,0,Ryan Flournoy,,0,0
404,Tim Jones,WR,MIN,0,0,,,,,,,,,,,,,,,,,0,0,Tim Jones,,0,0
404,Durham Smythe,TE,CHI,0,0,,,,,,,,,,,,,,,,,0,0,Durham Smythe,,0,0
404,Ian Thomas,TE,LV,0,0,,,,,,,,,,,,,,,,,0,0,Ian Thomas,,0,0
404,Johnny Mundt,TE,JAC,0,0,,,,,,,,,,,,,,,,,0,0,Johnny Mundt,,0,0
500,Kaleb Johnson,RB,PIT,-0.2,0.1,,,,,,,,,,,,,,,,,-0.1,-0.1,Kaleb Johnson,,-0.2,0.1
501,Arian Smith,WR,NYJ,0,-0.2,,,,,,,,,,,,,,,,,-0.1,-0.2,Arian Smith,,-0.2,0
502,Jaxson Dart,QB,NYG,-,-0.3,,,,,,,,,,,,,,,,,-0.3,-0.3,Jaxson Dart,QB:NYG,-0.3,-0.3
503,Cooper Rush,QB,BAL,-,-0.4,,,,,,,,,,,,,,,,,-0.4,-0.4,Cooper Rush,,-0.4,-0.4
504,Myles Price,WR,MIN,0,-2,,,,,,,,,,,,,,,,,-1,-2,Myles Price,,-2,0
504,Xavier Gipson,WR,NYG,-2,-,,,,,,,,,,,,,,,,,-2,-2,Xavier Gipson,WR:NYG,-2,-2
506,Colby Parkinson,TE,LAR,-2.6,-,,,,,,,,,,,,,,,,,-2.6,-2.6,Colby Parkinson,,-2.6,-2.6
