"#","Player","Pos","Team","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","AVG","TTL"
"150","Daniel Jones","QB","NYG","6.9","","","","","","","","","","","","","","","","","","6.9","6.9"
"151","Colby Parkinson","TE","LAR","6.7","","","","","","","","","","","","","","","","","","6.7","6.7"
"152","Calvin Ridley","WR","TEN","6.5","","","","","","","","","","","","","","","","","","6.5","6.5"
"152","Sam LaPorta","TE","DET","6.5","","","","","","","","","","","","","","","","","","6.5","6.5"
"154","David Njoku","TE","CLE","6.4","","","","","","","","","","","","","","","","","","6.4","6.4"
"154","Adam Thielen","WR","CAR","6.4","","","","","","","","","","","","","","","","","","6.4","6.4"
"156","Rashod Bateman","WR","BAL","6.3","","","","","","","","","","","","","","","","","","6.3","6.3"
"157","Puka Nacua","WR","LAR","6.2","","","","","","","","","","","","","","","","","","6.2","6.2"
"157","Demarcus Robinson","WR","LAR","6.2","","","","","","","","","","","","","","","","","","6.2","6.2"
"159","Nick Folk","K","TEN","6","","","","","","","","","","","","","","","","","","6","6"
"159","DeeJay Dallas","RB","ARI","6","","","","","","","","","","","","","","","","","","6","6"
"159","KaVontae Turpin","WR","DAL","6","","","","","","","","","","","","","","","","","","6","6"
"159","Miami Dolphins","DST","MIA","6","","","","","","","","","","","","","","","","","","6","6"
"159","Evan McPherson","K","CIN","6","","","","","","","","","","","","","","","","","","6","6"
"164","Courtland Sutton","WR","DEN","5.8","","","","","","","","","","","","","","","","","","5.8","5.8"
"164","Emanuel Wilson","RB","GB","5.8","","","","","","","","","","","","","","","","","","5.8","5.8"
"166","Ty Chandler","RB","MIN","5.7","","","","","","","","","","","","","","","","","","5.7","5.7"
"167","Trey McBride","TE","ARI","5.5","","","","","","","","","","","","","","","","","","5.5","5.5"
"167","Xavier Legette","WR","CAR","5.5","","","","","","","","","","","","","","","","","","5.5","5.5"
"169","Quentin Johnston","WR","LAC","5.3","","","","","","","","","","","","","","","","","","5.3","5.3"
"170","Tyjae Spears","RB","TEN","5.2","","","","","","","","","","","","","","","","","","5.2","5.2"
"170","Noah Gray","TE","KC","5.2","","","","","","","","","","","","","","","","","","5.2","5.2"
"172","Michael Pittman Jr.","WR","IND","5.1","","","","","","","","","","","","","","","","","","5.1","5.1"
"172","Dallas Goedert","TE","PHI","5.1","","","","","","","","","","","","","","","","","","5.1","5.1"
"174","Detroit Lions","DST","DET","5","","","","","","","","","","","","","","","","","","5","5"
"174","Indianapolis Colts","DST","IND","5","","","","","","","","","","","","","","","","","","5","5"
"174","D'Andre Swift","RB","CHI","5","","","","","","","","","","","","","","","","","","5","5"
"174","Jordan Addison","WR","MIN","5","","","","","","","","","","","","","","","","","","5","5"
"174","Buffalo Bills","DST","BUF","5","","","","","","","","","","","","","","","","","","5","5"
"174","New York Giants","DST","NYG","5","","","","","","","","","","","","","","","","","","5","5"
"174","Eddy Pineiro","K","CAR","5","","","","","","","","","","","","","","","","","","5","5"
"181","Keenan Allen","WR","CHI","4.9","","","","","","","","","","","","","","","","","","4.9","4.9"
"181","Travis Kelce","TE","KC","4.9","","","","","","","","","","","","","","","","","","4.9","4.9"
"183","Pat Freiermuth","TE","PIT","4.7","","","","","","","","","","","","","","","","","","4.7","4.7"
"183","Tucker Kraft","TE","GB","4.7","","","","","","","","","","","","","","","","","","4.7","4.7"
"185","DK Metcalf","WR","SEA","4.4","","","","","","","","","","","","","","","","","","4.4","4.4"
"186","Zach Ertz","TE","WAS","4.3","","","","","","","","","","","","","","","","","","4.3","4.3"
"186","Hayden Hurst","TE","LAC","4.3","","","","","","","","","","","","","","","","","","4.3","4.3"
"188","Jordan Akins","TE","CLE","4.2","","","","","","","","","","","","","","","","","","4.2","4.2"
"189","Darius Slayton","WR","NYG","4.1","","","","","","","","","","","","","","","","","","4.1","4.1"
"189","Andrei Iosivas","WR","CIN","4.1","","","","","","","","","","","","","","","","","","4.1","4.1"
"189","Austin Hooper","TE","NE","4.1","","","","","","","","","","","","","","","","","","4.1","4.1"
"189","Taysom Hill","TE","NO","4.1","","","","","","","","","","","","","","","","","","4.1","4.1"
"193","Kansas City Chiefs","DST","KC","4","","","","","","","","","","","","","","","","","","4","4"
"193","Jacksonville Jaguars","DST","JAC","4","","","","","","","","","","","","","","","","","","4","4"
"193","Houston Texans","DST","HOU","4","","","","","","","","","","","","","","","","","","4","4"
"193","Younghoe Koo","K","ATL","4","","","","","","","","","","","","","","","","","","4","4"
"193","Daniel Carlson","K","LV","4","","","","","","","","","","","","","","","","","","4","4"
"193","Will Reichard","K","MIN","4","","","","","","","","","","","","","","","","","","4","4"
"193","Los Angeles Rams","DST","LAR","4","","","","","","","","","","","","","","","","","","4","4"
