"#","Player","Pos","Team","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","AVG","TTL"
"97","Ka'imi Fairbairn","K","HOU","14","9","4","","","","","","","","","","","","","","","","9","27"
"97","Daniel Carlson","K","LV","11","12","4","","","","","","","","","","","","","","","","9","27"
"100","Justin Jefferson","WR","MIN","10.8","8.1","7.5","","","","","","","","","","","","","","","","8.8","26.4"
"101","Tyrod Taylor","QB","NYJ","-","8.3","17.7","","","","","","","","","","","","","","","","13","26"
"101","Nick Folk","K","NYJ","10","6","10","","","","","","","","","","","","","","","","8.7","26"
"101","Jake Bates","K","DET","7","10","9","","","","","","","","","","","","","","","","8.7","26"
"104","Tyreek Hill","WR","MIA","4","10.9","10.9","","","","","","","","","","","","","","","","8.6","25.8"
"105","Jaylen Waddle","WR","MIA","3","12.8","9.9","","","","","","","","","","","","","","","","8.6","25.7"
"106","DK Metcalf","WR","PIT","8.3","8","9.2","","","","","","","","","","","","","","","","8.5","25.5"
"107","James Conner","RB","ARI","10.4","11.2","3.7","","","","","","","","","","","","","","","","8.4","25.3"
"108","Cam Ward","QB","TEN","2.5","9.8","13","","","","","","","","","","","","","","","","8.4","25.2"
"108","D'Andre Swift","RB","CHI","6.5","10.9","7.8","","","","","","","","","","","","","","","","8.4","25.2"
"110","Jacory Croskey-Merritt","RB","WAS","14.2","1.7","9.1","","","","","","","","","","","","","","","","8.3","25"
"110","Los Angeles Rams","DST","LAR","11","8","6","","","","","","","","","","","","","","","","8.3","25"
"110","Atlanta Falcons","DST","ATL","1","21","3","","","","","","","","","","","","","","","","8.3","25"
"113","Zach Ertz","TE","WAS","8.6","12.4","3.8","","","","","","","","","","","","","","","","8.3","24.8"
"114","Calvin Austin III","WR","PIT","13","2.2","9.4","","","","","","","","","","","","","","","","8.2","24.6"
"115","Tory Horton","WR","SEA","0","9.2","15.2","","","","","","","","","","","","","","","","8.1","24.4"
"116","Trey McBride","TE","ARI","6.1","7.8","10.3","","","","","","","","","","","","","","","","8.1","24.2"
"117","Arizona Cardinals","DST","ARI","5","13","6","","","","","","","","","","","","","","","","8","24"
"117","Ryan Fitzgerald","K","CAR","5","4","15","","","","","","","","","","","","","","","","8","24"
"117","Graham Gano","K","NYG","8","13","3","","","","","","","","","","","","","","","","8","24"
"117","Brandon McManus","K","GB","9","11","4","","","","","","","","","","","","","","","","8","24"
"121","Jameson Williams","WR","DET","2.6","16.8","4.3","","","","","","","","","","","","","","","","7.9","23.7"
"122","Juwan Johnson","TE","NO","7.6","10.9","5.1","","","","","","","","","","","","","","","","7.9","23.6"
"123","Breece Hall","RB","NYJ","14.5","3.8","5.2","","","","","","","","","","","","","","","","7.8","23.5"
"124","DeAndre Hopkins","WR","BAL","9.5","12.4","1.3","","","","","","","","","","","","","","","","7.7","23.2"
"124","Nick Chubb","RB","HOU","6","13.2","4","","","","","","","","","","","","","","","","7.7","23.2"
"126","Pittsburgh Steelers","DST","PIT","2","5","16","","","","","","","","","","","","","","","","7.7","23"
"126","Green Bay Packers","DST","GB","10","5","8","","","","","","","","","","","","","","","","7.7","23"
"126","Matt Gay","K","WAS","3","6","14","","","","","","","","","","","","","","","","7.7","23"
"126","Denver Broncos","DST","DEN","14","0","9","","","","","","","","","","","","","","","","7.7","23"
"126","Jake Elliott","K","PHI","8","12","3","","","","","","","","","","","","","","","","7.7","23"
"131","Jakobi Meyers","WR","LV","9.7","6.8","6.3","","","","","","","","","","","","","","","","7.6","22.8"
"132","Elic Ayomanor","WR","TEN","1.3","11.6","9.8","","","","","","","","","","","","","","","","7.6","22.7"
"133","Bhayshul Tuten","RB","JAC","1.1","13.4","8.1","","","","","","","","","","","","","","","","7.5","22.6"
"133","Quinshon Judkins","RB","CLE","-","7.1","15.5","","","","","","","","","","","","","","","","11.3","22.6"
"135","CeeDee Lamb","WR","DAL","11","11.2","0","","","","","","","","","","","","","","","","7.4","22.2"
"136","New England Patriots","DST","NE","7","13","2","","","","","","","","","","","","","","","","7.3","22"
"136","Mark Andrews","TE","BAL","0.5","0.4","21.1","","","","","","","","","","","","","","","","7.3","22"
"136","Washington Commanders","DST","WAS","9","2","11","","","","","","","","","","","","","","","","7.3","22"
"136","Eddy Pineiro","K","SF","-","10","12","","","","","","","","","","","","","","","","11","22"
"136","Cedric Tillman","WR","CLE","11.2","8.2","2.6","","","","","","","","","","","","","","","","7.3","22"
"141","Keon Coleman","WR","BUF","17.2","2.6","2","","","","","","","","","","","","","","","","7.3","21.8"
"142","Tetairoa McMillan","WR","CAR","6.8","10","4.8","","","","","","","","","","","","","","","","7.2","21.6"
"143","Troy Franklin","WR","DEN","4.4","16","0.8","","","","","","","","","","","","","","","","7.1","21.2"
"144","Wil Lutz","K","DEN","8","4","9","","","","","","","","","","","","","","","","7","21"
"144","Philadelphia Eagles","DST","PHI","3","5","13","","","","","","","","","","","","","","","","7","21"
"146","KaVontae Turpin","WR","DAL","2.7","11.3","6.8","","","","","","","","","","","","","","","","6.9","20.8"
"147","Kayshon Boutte","WR","NE","10.3","7.6","2.8","","","","","","","","","","","","","","","","6.9","20.7"
"147","Ashton Jeanty","RB","LV","10","4.4","6.3","","","","","","","","","","","","","","","","6.9","20.7"
"149","Rhamondre Stevenson","RB","NE","2.7","16.2","1.6","","","","","","","","","","","","","","","","6.8","20.5"
"150","A.J. Brown","WR","PHI","0.8","2.7","16.9","","","","","","","","","","","","","","","","6.8","20.4"
"151","Marcus Mariota","QB","WAS","0","-","20.3","","","","","","","","","","","","","","","","10.1","20.3"
"152","Marvin Harrison Jr.","WR","ARI","13.1","2.7","4.4","","","","","","","","","","","","","","","","6.7","20.2"
"153","Tampa Bay Buccaneers","DST","TB","2","4","14","","","","","","","","","","","","","","","","6.7","20"
"153","Mike Evans","WR","TB","5.1","5.6","9.3","","","","","","","","","","","","","","","","6.7","20"
"155","Brock Bowers","TE","LV","10.3","3.8","5.8","","","","","","","","","","","","","","","","6.6","19.9"
"156","Chase Brown","RB","CIN","11.1","6.5","2","","","","","","","","","","","","","","","","6.5","19.6"
"156","Tyler Warren","TE","IND","7.9","7.9","3.8","","","","","","","","","","","","","","","","6.5","19.6"
"158","Travis Kelce","TE","KC","10.7","6.1","2.6","","","","","","","","","","","","","","","","6.5","19.4"
"159","Dyami Brown","WR","JAC","5.8","12.6","0.7","","","","","","","","","","","","","","","","6.4","19.1"
"160","Andy Borregales","K","NE","8","9","2","","","","","","","","","","","","","","","","6.3","19"
"160","DJ Moore","WR","CHI","5.6","4.6","8.8","","","","","","","","","","","","","","","","6.3","19"
"160","Andre Szmyt","K","CLE","5","5","9","","","","","","","","","","","","","","","","6.3","19"
"160","San Francisco 49ers","DST","SF","9","5","5","","","","","","","","","","","","","","","","6.3","19"
"164","DeVonta Smith","WR","PHI","1.6","5.3","12","","","","","","","","","","","","","","","","6.3","18.9"
"165","Brock Purdy","QB","SF","18.8","-","-","","","","","","","","","","","","","","","","18.8","18.8"
"166","Rashid Shaheed","WR","NO","3.3","11.2","4.2","","","","","","","","","","","","","","","","6.2","18.7"
"167","Hunter Renfrow","WR","CAR","1.1","16.8","0.6","","","","","","","","","","","","","","","","6.2","18.5"
"168","Brian Thomas Jr.","WR","JAC","8","4.9","5.5","","","","","","","","","","","","","","","","6.1","18.4"
"169","Jake Ferguson","TE","DAL","2.3","7.8","8.2","","","","","","","","","","","","","","","","6.1","18.3"
"170","Romeo Doubs","WR","GB","6.8","8.8","2.5","","","","","","","","","","","","","","","","6","18.1"
"170","Khalil Shakir","WR","BUF","6.4","1.2","10.5","","","","","","","","","","","","","","","","6","18.1"
"172","Parker Romo","K","ATL","-","18","0","","","","","","","","","","","","","","","","9","18"
"172","Chicago Bears","DST","CHI","11","-4","11","","","","","","","","","","","","","","","","6","18"
"172","Kansas City Chiefs","DST","KC","3","3","12","","","","","","","","","","","","","","","","6","18"
"172","Devontez Walker","WR","BAL","-","14.6","3.4","","","","","","","","","","","","","","","","9","18"
"172","Houston Texans","DST","HOU","6","7","5","","","","","","","","","","","","","","","","6","18"
"172","Los Angeles Chargers","DST","LAC","2","13","3","","","","","","","","","","","","","","","","6","18"
"178","Dylan Sampson","RB","CLE","9.3","7.9","0.2","","","","","","","","","","","","","","","","5.8","17.4"
"179","Blake Corum","RB","LAR","1.6","10.4","5.3","","","","","","","","","","","","","","","","5.8","17.3"
"180","Marquise Brown","WR","KC","9.9","3","4.2","","","","","","","","","","","","","","","","5.7","17.1"
"180","Alec Pierce","WR","IND","3.6","6.8","6.7","","","","","","","","","","","","","","","","5.7","17.1"
"182","Trey Benson","RB","ARI","7.5","4.4","5.1","","","","","","","","","","","","","","","","5.7","17"
"182","Blake Grupe","K","NO","7","3","7","","","","","","","","","","","","","","","","5.7","17"
"182","Luther Burden III","WR","CHI","-0.3","0.5","16.8","","","","","","","","","","","","","","","","5.7","17"
"182","Evan McPherson","K","CIN","5","7","5","","","","","","","","","","","","","","","","5.7","17"
"182","Cairo Santos","K","CHI","7","3","7","","","","","","","","","","","","","","","","5.7","17"
"187","Tyler Allgeier","RB","ATL","2.4","14","0.4","","","","","","","","","","","","","","","","5.6","16.8"
"188","Jauan Jennings","WR","SF","1.6","14.9","-","","","","","","","","","","","","","","","","8.3","16.5"
"188","Chris Olave","WR","NO","5.4","5.4","5.7","","","","","","","","","","","","","","","","5.5","16.5"
"190","Kareem Hunt","RB","KC","2.6","3.4","10.4","","","","","","","","","","","","","","","","5.5","16.4"
"190","Tee Higgins","WR","CIN","3.3","11.6","1.5","","","","","","","","","","","","","","","","5.5","16.4"
"192","Jeremy McNichols","RB","WAS","2.5","0","13.8","","","","","","","","","","","","","","","","5.4","16.3"
"193","Ladd McConkey","WR","LAC","7.4","4.8","4.1","","","","","","","","","","","","","","","","5.4","16.3"
"194","Miles Sanders","RB","DAL","3","7.9","5.3","","","","","","","","","","","","","","","","5.4","16.2"
"195","Cleveland Browns","DST","CLE","4","-1","13","","","","","","","","","","","","","","","","5.3","16"
"195","Detroit Lions","DST","DET","0","8","8","","","","","","","","","","","","","","","","5.3","16"
"197","Joe Burrow","QB","CIN","8.8","7","-","","","","","","","","","","","","","","","","7.9","15.9"
"198","Rachaad White","RB","TB","1.6","12.6","1.4","","","","","","","","","","","","","","","","5.2","15.6"
"199","Luke McCaffrey","WR","WAS","0","3.9","11.6","","","","","","","","","","","","","","","","5.2","15.5"
"200","Carson Wentz","QB","MIN","-","-","15.3","","","","","","","","","","","","","","","","15.3","15.3"
"200","Sterling Shepard","WR","TB","3.9","3.4","8","","","","","","","","","","","","","","","","5.1","15.3"
"202","Aaron Jones Sr.","RB","MIN","12.7","2.3","-","","","","","","","","","","","","","","","","7.5","15"
"203","Terry McLaurin","WR","WAS","2.7","4.8","7.4","","","","","","","","","","","","","","","","5","14.9"
"204","Elijah Moore","WR","BUF","1.1","9.7","4.1","","","","","","","","","","","","","","","","5","14.9"
"205","Rashod Bateman","WR","BAL","1","1.5","12.3","","","","","","","","","","","","","","","","4.9","14.8"
"206","Malik Washington","WR","MIA","2.9","8.5","3.2","","","","","","","","","","","","","","","","4.9","14.6"
"207","Kenneth Gainwell","RB","PIT","2.3","3.6","8.6","","","","","","","","","","","","","","","","4.8","14.5"
"208","Davis Allen","TE","LAR","7.3","6.8","0.3","","","","","","","","","","","","","","","","4.8","14.4"
"209","Las Vegas Raiders","DST","LV","10","5","-1","","","","","","","","","","","","","","","","4.7","14"
"209","Riley Patterson","K","MIA","0","11","3","","","","","","","","","","","","","","","","4.7","14"
"211","Drake London","WR","ATL","5.5","2.9","5.5","","","","","","","","","","","","","","","","4.6","13.9"
"212","Harold Fannin Jr.","TE","CLE","6.6","4.8","2.5","","","","","","","","","","","","","","","","4.6","13.9"
"213","TreVeyon Henderson","RB","NE","5.1","4","4.7","","","","","","","","","","","","","","","","4.6","13.8"
"213","Sam LaPorta","TE","DET","7.9","2.6","3.3","","","","","","","","","","","","","","","","4.6","13.8"
"215","Dallas Goedert","TE","PHI","4.4","-","9.3","","","","","","","","","","","","","","","","6.9","13.7"
"215","Brenton Strange","TE","JAC","5.9","1.7","6.1","","","","","","","","","","","","","","","","4.6","13.7"
"217","T.J. Hockenson","TE","MIN","1.5","1.2","10.9","","","","","","","","","","","","","","","","4.5","13.6"
"217","Cooper Kupp","WR","SEA","1.5","9","3.1","","","","","","","","","","","","","","","","4.5","13.6"
"219","Kyle Pitts Sr.","TE","ATL","5.9","3.7","3.9","","","","","","","","","","","","","","","","4.5","13.5"
"220","Jerry Jeudy","WR","CLE","6.6","5.1","1.7","","","","","","","","","","","","","","","","4.5","13.4"
"221","Rico Dowdle","RB","CAR","1.6","1.9","9.8","","","","","","","","","","","","","","","","4.4","13.3"
"222","Cole Kmet","TE","CHI","3.1","2.9","7","","","","","","","","","","","","","","","","4.3","13"
"223","Braelon Allen","RB","NYJ","6.9","1.1","4.7","","","","","","","","","","","","","","","","4.2","12.7"
"223","Jake Tonges","TE","SF","7.5","3.1","2.1","","","","","","","","","","","","","","","","4.2","12.7"
"225","Jonnu Smith","TE","PIT","7.5","2.7","2.3","","","","","","","","","","","","","","","","4.2","12.5"
"226","Tyrone Tracy Jr.","RB","NYG","3.5","5.1","3.6","","","","","","","","","","","","","","","","4.1","12.2"
"227","Buffalo Bills","DST","BUF","0","10","2","","","","","","","","","","","","","","","","4","12"
"227","New York Jets","DST","NYJ","3","0","9","","","","","","","","","","","","","","","","4","12"
"227","Chig Okonkwo","TE","TEN","1.9","3.5","6.6","","","","","","","","","","","","","","","","4","12"
"230","Noah Fant","TE","CIN","8.6","2.8","0.6","","","","","","","","","","","","","","","","4","12"
"231","David Njoku","TE","CLE","3.7","4","4","","","","","","","","","","","","","","","","3.9","11.7"
"231","Zach Charbonnet","RB","SEA","10.7","1","-","","","","","","","","","","","","","","","","5.9","11.7"
"233","JuJu Smith-Schuster","WR","KC","5.5","0.5","5.5","","","","","","","","","","","","","","","","3.8","11.5"
"234","Ollie Gordon II","RB","MIA","0.3","1.3","9.8","","","","","","","","","","","","","","","","3.8","11.4"
"235","AJ Barner","TE","SEA","0.2","8.8","2.3","","","","","","","","","","","","","","","","3.8","11.3"
"235","Joshua Palmer","WR","BUF","6.1","4.7","0.5","","","","","","","","","","","","","","","","3.8","11.3"
"237","Stefon Diggs","WR","NE","5.7","3.2","2.3","","","","","","","","","","","","","","","","3.7","11.2"
"238","Calvin Ridley","WR","TEN","2.7","5.7","2.7","","","","","","","","","","","","","","","","3.7","11.1"
"239","New Orleans Saints","DST","NO","8","5","-2","","","","","","","","","","","","","","","","3.7","11"
"239","Cincinnati Bengals","DST","CIN","7","5","-1","","","","","","","","","","","","","","","","3.7","11"
"239","Parker Washington","WR","JAC","0","7.6","3.4","","","","","","","","","","","","","","","","3.7","11"
"242","RJ Harvey","RB","DEN","6.9","2.4","1.6","","","","","","","","","","","","","","","","3.6","10.9"
"243","Isiah Pacheco","RB","KC","2.8","2.9","4.8","","","","","","","","","","","","","","","","3.5","10.5"
"243","Jayden Reed","WR","GB","10.5","0","-","","","","","","","","","","","","","","","","5.3","10.5"
"245","Isaac TeSlaa","WR","DET","7.3","2.9","0","","","","","","","","","","","","","","","","3.4","10.2"
"246","Tennessee Titans","DST","TEN","10","4","-4","","","","","","","","","","","","","","","","3.3","10"
"247","Antonio Gibson","RB","NE","0.3","8.8","0.8","","","","","","","","","","","","","","","","3.3","9.9"
"247","Jackson Hawes","TE","BUF","2.9","0.5","6.5","","","","","","","","","","","","","","","","3.3","9.9"
"247","Olamide Zaccheaus","WR","CHI","4.2","2.1","3.6","","","","","","","","","","","","","","","","3.3","9.9"
"250","Mack Hollins","WR","NE","0.3","6.8","2.7","","","","","","","","","","","","","","","","3.3","9.8"
"250","Kyle Juszczyk","RB","SF","3.2","0.5","6.1","","","","","","","","","","","","","","","","3.3","9.8"
"252","Josh Downs","WR","IND","1.2","5.1","3.4","","","","","","","","","","","","","","","","3.2","9.7"
"253","Jalen Nailor","WR","MIN","2.8","3.1","3.7","","","","","","","","","","","","","","","","3.2","9.6"
"253","Dalton Schultz","TE","HOU","2.8","2.9","3.9","","","","","","","","","","","","","","","","3.2","9.6"
"255","Dontayvion Wicks","WR","GB","3","4.4","2.1","","","","","","","","","","","","","","","","3.2","9.5"
"256","Dont'e Thornton Jr.","WR","LV","4.5","2","2.9","","","","","","","","","","","","","","","","3.1","9.4"
